starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 12 17:02:38 2021	1636707758	0	662	662	662
Fri Nov 12 17:02:42 2021	1636707762	0	664	664	613
Fri Nov 12 17:02:56 2021	1636707776	0	664	664	663
Fri Nov 12 17:02:37 2021	1636707757	0	664	664	664
Fri Nov 12 17:02:36 2021	1636707756	0	665	665	664
Fri Nov 12 17:02:37 2021	1636707757	0	666	666	619
Fri Nov 12 17:02:51 2021	1636707771	0	667	667	666
Fri Nov 12 17:02:36 2021	1636707756	3	666	669	666
Fri Nov 12 17:02:56 2021	1636707776	0	669	669	669
Fri Nov 12 17:03:01 2021	1636707781	0	672	672	671
Fri Nov 12 17:03:03 2021	1636707783	0	673	673	672
Fri Nov 12 17:02:40 2021	1636707760	0	676	676	675
Fri Nov 12 17:03:02 2021	1636707782	0	677	677	676
Fri Nov 12 17:02:36 2021	1636707756	3	675	678	675
Fri Nov 12 17:02:45 2021	1636707765	1	680	681	679
Fri Nov 12 17:02:36 2021	1636707756	0	681	681	680
Fri Nov 12 17:03:02 2021	1636707782	0	681	681	680
Fri Nov 12 17:02:36 2021	1636707756	4	678	681	677
Fri Nov 12 17:02:56 2021	1636707776	0	682	682	681
Fri Nov 12 17:03:00 2021	1636707780	0	682	682	678
Fri Nov 12 17:02:59 2021	1636707779	0	682	682	682
Fri Nov 12 17:03:02 2021	1636707782	0	683	683	682
Fri Nov 12 17:02:50 2021	1636707770	0	684	684	683
Fri Nov 12 17:03:02 2021	1636707782	0	685	685	685
Fri Nov 12 17:03:02 2021	1636707782	0	686	686	685
Fri Nov 12 17:02:39 2021	1636707759	0	686	686	686
Fri Nov 12 17:02:48 2021	1636707768	0	687	687	686
Fri Nov 12 17:03:02 2021	1636707782	0	688	688	687
Fri Nov 12 17:03:03 2021	1636707783	0	688	688	687
Fri Nov 12 17:02:43 2021	1636707763	0	689	689	688
Fri Nov 12 17:03:02 2021	1636707782	0	689	689	689
Fri Nov 12 17:02:39 2021	1636707759	0	690	690	689
Fri Nov 12 17:02:36 2021	1636707756	3	688	691	687
Fri Nov 12 17:03:03 2021	1636707783	0	692	692	681
Fri Nov 12 17:02:37 2021	1636707757	0	694	694	693
Fri Nov 12 17:02:50 2021	1636707770	0	694	694	687
Fri Nov 12 17:02:57 2021	1636707777	0	697	697	696
Fri Nov 12 17:02:41 2021	1636707761	0	697	697	696
Fri Nov 12 17:03:02 2021	1636707782	0	698	698	697
Fri Nov 12 17:02:38 2021	1636707758	0	699	699	267
Fri Nov 12 17:02:38 2021	1636707758	0	700	700	700
Fri Nov 12 17:02:44 2021	1636707764	0	701	701	700
Fri Nov 12 17:02:47 2021	1636707767	0	701	701	700
Fri Nov 12 17:02:36 2021	1636707756	3	698	701	696
Fri Nov 12 17:02:49 2021	1636707769	0	704	704	703
Fri Nov 12 17:02:40 2021	1636707760	0	704	704	704
Fri Nov 12 17:02:39 2021	1636707759	0	707	707	706
Fri Nov 12 17:02:47 2021	1636707767	0	707	707	707
Fri Nov 12 17:02:43 2021	1636707763	0	708	708	702
Fri Nov 12 17:02:49 2021	1636707769	0	708	708	707
Fri Nov 12 17:02:39 2021	1636707759	0	709	709	708
Fri Nov 12 17:02:48 2021	1636707768	0	709	709	709
Fri Nov 12 17:02:46 2021	1636707766	0	709	710	709
Fri Nov 12 17:02:43 2021	1636707763	0	711	711	228
Fri Nov 12 17:02:43 2021	1636707763	0	712	712	710
Fri Nov 12 17:02:41 2021	1636707761	0	712	712	708
Fri Nov 12 17:03:02 2021	1636707782	0	712	713	712
Fri Nov 12 17:02:57 2021	1636707777	0	714	714	714
Fri Nov 12 17:03:02 2021	1636707782	0	715	715	714
Fri Nov 12 17:02:41 2021	1636707761	0	716	716	716
Fri Nov 12 17:02:36 2021	1636707756	0	717	717	717
Fri Nov 12 17:02:36 2021	1636707756	3	714	717	714
Fri Nov 12 17:02:49 2021	1636707769	0	719	719	706
Fri Nov 12 17:03:03 2021	1636707783	0	719	719	719
Fri Nov 12 17:02:38 2021	1636707758	0	720	720	719
Fri Nov 12 17:03:03 2021	1636707783	0	721	721	720
Fri Nov 12 17:02:56 2021	1636707776	0	722	722	721
Fri Nov 12 17:03:02 2021	1636707782	0	725	725	724
Fri Nov 12 17:03:02 2021	1636707782	0	726	726	721
Fri Nov 12 17:02:37 2021	1636707757	0	726	726	725
Fri Nov 12 17:02:42 2021	1636707762	0	726	726	726
Fri Nov 12 17:02:40 2021	1636707760	0	728	728	727
Fri Nov 12 17:02:36 2021	1636707756	3	725	728	724
Fri Nov 12 17:02:39 2021	1636707759	0	729	729	728
Fri Nov 12 17:03:01 2021	1636707781	0	730	730	718
Fri Nov 12 17:02:46 2021	1636707766	0	731	731	731
Fri Nov 12 17:02:36 2021	1636707756	3	729	732	728
Fri Nov 12 17:02:43 2021	1636707763	0	732	732	732
Fri Nov 12 17:03:02 2021	1636707782	0	732	732	732
Fri Nov 12 17:02:36 2021	1636707756	0	735	735	734
Fri Nov 12 17:03:02 2021	1636707782	0	735	735	735
Fri Nov 12 17:02:56 2021	1636707776	0	736	736	735
Fri Nov 12 17:03:03 2021	1636707783	0	737	737	736
Fri Nov 12 17:03:03 2021	1636707783	0	737	737	737
Fri Nov 12 17:02:38 2021	1636707758	0	737	737	724
Fri Nov 12 17:02:50 2021	1636707770	0	738	738	738
Fri Nov 12 17:02:46 2021	1636707766	0	739	739	725
Fri Nov 12 17:02:47 2021	1636707767	0	740	740	739
Fri Nov 12 17:02:43 2021	1636707763	0	741	741	738
Fri Nov 12 17:02:44 2021	1636707764	0	742	742	741
Fri Nov 12 17:03:02 2021	1636707782	0	742	742	741
Fri Nov 12 17:03:02 2021	1636707782	0	742	742	731
Fri Nov 12 17:02:37 2021	1636707757	0	743	743	739
Fri Nov 12 17:03:02 2021	1636707782	0	744	744	743
Fri Nov 12 17:02:36 2021	1636707756	3	741	744	738
Fri Nov 12 17:02:36 2021	1636707756	3	741	744	741
Fri Nov 12 17:02:36 2021	1636707756	4	741	744	740
Fri Nov 12 17:02:36 2021	1636707756	3	741	745	699
Fri Nov 12 17:02:43 2021	1636707763	0	747	747	747
Fri Nov 12 17:02:41 2021	1636707761	0	749	749	748
Fri Nov 12 17:02:49 2021	1636707769	2	748	749	747
Fri Nov 12 17:02:41 2021	1636707761	0	749	750	749
Fri Nov 12 17:03:02 2021	1636707782	0	750	750	750
Fri Nov 12 17:02:38 2021	1636707758	0	750	750	749
Fri Nov 12 17:02:43 2021	1636707763	0	751	751	750
Fri Nov 12 17:02:56 2021	1636707776	0	751	751	721
Fri Nov 12 17:03:03 2021	1636707783	0	751	751	751
Fri Nov 12 17:02:57 2021	1636707777	0	753	753	752
Fri Nov 12 17:03:02 2021	1636707782	0	753	753	752
Fri Nov 12 17:02:45 2021	1636707765	0	753	753	753
Fri Nov 12 17:03:03 2021	1636707783	0	753	753	753
Fri Nov 12 17:02:46 2021	1636707766	0	754	754	753
Fri Nov 12 17:02:45 2021	1636707765	0	754	754	754
Fri Nov 12 17:02:58 2021	1636707778	0	754	754	753
Fri Nov 12 17:02:36 2021	1636707756	0	754	755	754
Fri Nov 12 17:02:44 2021	1636707764	0	755	755	754
Fri Nov 12 17:03:03 2021	1636707783	0	756	756	754
Fri Nov 12 17:03:03 2021	1636707783	0	756	756	756
Fri Nov 12 17:02:49 2021	1636707769	0	757	757	757
Fri Nov 12 17:02:40 2021	1636707760	0	758	758	757
Fri Nov 12 17:02:41 2021	1636707761	1	757	758	756
Fri Nov 12 17:02:36 2021	1636707756	3	757	759	756
Fri Nov 12 17:02:45 2021	1636707765	0	760	760	759
Fri Nov 12 17:03:02 2021	1636707782	0	760	760	759
Fri Nov 12 17:02:41 2021	1636707761	0	760	761	760
Fri Nov 12 17:02:49 2021	1636707769	0	761	761	760
Fri Nov 12 17:02:47 2021	1636707767	0	761	761	760
Fri Nov 12 17:02:53 2021	1636707773	0	761	761	761
Fri Nov 12 17:02:36 2021	1636707756	0	762	762	761
Fri Nov 12 17:02:36 2021	1636707756	0	763	763	762
Fri Nov 12 17:02:36 2021	1636707756	0	764	764	763
Fri Nov 12 17:02:37 2021	1636707757	0	765	765	765
Fri Nov 12 17:02:36 2021	1636707756	0	768	768	767
Fri Nov 12 17:02:42 2021	1636707762	0	769	769	769
Fri Nov 12 17:03:03 2021	1636707783	0	769	770	769
Fri Nov 12 17:02:48 2021	1636707768	0	773	773	771
Fri Nov 12 17:02:41 2021	1636707761	0	775	775	774
Fri Nov 12 17:02:36 2021	1636707756	3	773	776	773
Fri Nov 12 17:02:44 2021	1636707764	0	777	777	776
Fri Nov 12 17:02:39 2021	1636707759	0	778	779	778
Fri Nov 12 17:03:02 2021	1636707782	0	779	779	779
Fri Nov 12 17:02:45 2021	1636707765	0	780	780	779
Fri Nov 12 17:02:50 2021	1636707770	0	782	782	781
Fri Nov 12 17:02:39 2021	1636707759	0	782	782	781
Fri Nov 12 17:02:53 2021	1636707773	0	782	782	772
Fri Nov 12 17:02:41 2021	1636707761	0	783	783	783
Fri Nov 12 17:03:03 2021	1636707783	0	783	783	774
Fri Nov 12 17:02:36 2021	1636707756	2	781	784	781
Fri Nov 12 17:02:39 2021	1636707759	0	784	784	784
Fri Nov 12 17:02:37 2021	1636707757	0	785	785	765
Fri Nov 12 17:03:03 2021	1636707783	0	786	786	785
Fri Nov 12 17:02:59 2021	1636707779	0	786	786	786
Fri Nov 12 17:02:47 2021	1636707767	0	788	788	787
Fri Nov 12 17:03:02 2021	1636707782	0	788	788	788
Fri Nov 12 17:02:43 2021	1636707763	0	789	789	788
Fri Nov 12 17:02:45 2021	1636707765	0	789	789	788
Fri Nov 12 17:02:55 2021	1636707775	0	791	791	791
Fri Nov 12 17:03:03 2021	1636707783	0	792	792	791
Fri Nov 12 17:03:02 2021	1636707782	0	792	792	792
Fri Nov 12 17:02:51 2021	1636707771	0	792	792	792
Fri Nov 12 17:02:49 2021	1636707769	0	793	793	793
Fri Nov 12 17:02:45 2021	1636707765	0	796	796	795
Fri Nov 12 17:02:39 2021	1636707759	0	799	799	786
Fri Nov 12 17:02:43 2021	1636707763	0	802	802	801
Fri Nov 12 17:03:02 2021	1636707782	0	802	802	801
Fri Nov 12 17:02:43 2021	1636707763	0	803	803	803
Fri Nov 12 17:02:37 2021	1636707757	0	803	803	802
Fri Nov 12 17:03:02 2021	1636707782	0	803	804	803
Fri Nov 12 17:02:36 2021	1636707756	0	805	805	804
Fri Nov 12 17:02:41 2021	1636707761	0	805	805	805
Fri Nov 12 17:02:56 2021	1636707776	0	805	805	804
Fri Nov 12 17:02:50 2021	1636707770	0	806	806	792
Fri Nov 12 17:02:39 2021	1636707759	0	807	807	759
Fri Nov 12 17:02:48 2021	1636707768	0	807	807	805
Fri Nov 12 17:02:56 2021	1636707776	0	811	811	810
Fri Nov 12 17:02:51 2021	1636707771	0	811	811	811
Fri Nov 12 17:02:39 2021	1636707759	0	812	813	812
Fri Nov 12 17:02:47 2021	1636707767	0	815	815	814
Fri Nov 12 17:02:38 2021	1636707758	0	815	815	811
Fri Nov 12 17:02:39 2021	1636707759	0	821	821	820
Fri Nov 12 17:02:45 2021	1636707765	0	822	822	821
Fri Nov 12 17:02:56 2021	1636707776	0	822	822	821
Fri Nov 12 17:02:36 2021	1636707756	3	820	823	820
Fri Nov 12 17:02:36 2021	1636707756	0	824	825	824
Fri Nov 12 17:02:38 2021	1636707758	0	825	825	824
Fri Nov 12 17:02:36 2021	1636707756	0	825	825	824
Fri Nov 12 17:02:56 2021	1636707776	0	825	826	825
Fri Nov 12 17:02:36 2021	1636707756	0	826	826	825
Fri Nov 12 17:02:36 2021	1636707756	3	823	826	822
Fri Nov 12 17:02:42 2021	1636707762	0	826	826	826
Fri Nov 12 17:02:41 2021	1636707761	0	827	827	826
Fri Nov 12 17:02:36 2021	1636707756	3	825	827	824
Fri Nov 12 17:02:45 2021	1636707765	0	828	828	828
Fri Nov 12 17:03:02 2021	1636707782	0	831	831	830
Fri Nov 12 17:02:36 2021	1636707756	3	829	832	829
Fri Nov 12 17:02:43 2021	1636707763	0	832	832	831
Fri Nov 12 17:02:58 2021	1636707778	0	835	835	834
Fri Nov 12 17:02:39 2021	1636707759	0	835	835	834
Fri Nov 12 17:02:39 2021	1636707759	0	835	836	835
Fri Nov 12 17:03:02 2021	1636707782	0	836	836	835
Fri Nov 12 17:02:45 2021	1636707765	0	837	837	835
Fri Nov 12 17:03:02 2021	1636707782	0	837	838	837
Fri Nov 12 17:02:38 2021	1636707758	0	841	841	840
Fri Nov 12 17:02:42 2021	1636707762	0	841	841	841
Fri Nov 12 17:03:02 2021	1636707782	0	842	842	841
Fri Nov 12 17:02:37 2021	1636707757	0	842	842	824
Fri Nov 12 17:02:37 2021	1636707757	0	843	843	842
Fri Nov 12 17:03:02 2021	1636707782	0	843	843	842
Fri Nov 12 17:02:38 2021	1636707758	0	846	846	842
Fri Nov 12 17:02:48 2021	1636707768	0	848	848	838
Fri Nov 12 17:02:43 2021	1636707763	0	851	852	851
Fri Nov 12 17:02:56 2021	1636707776	0	852	852	841
Fri Nov 12 17:02:58 2021	1636707778	0	855	855	854
Fri Nov 12 17:02:44 2021	1636707764	0	855	856	855
Fri Nov 12 17:03:03 2021	1636707783	0	856	856	855
Fri Nov 12 17:02:38 2021	1636707758	0	858	859	857
Fri Nov 12 17:02:44 2021	1636707764	0	860	860	859
Fri Nov 12 17:02:36 2021	1636707756	3	859	862	858
Fri Nov 12 17:03:02 2021	1636707782	0	863	863	863
Fri Nov 12 17:02:36 2021	1636707756	3	862	865	861
Fri Nov 12 17:03:02 2021	1636707782	0	865	865	864
Fri Nov 12 17:02:44 2021	1636707764	0	865	865	865
Fri Nov 12 17:02:37 2021	1636707757	0	866	866	865
Fri Nov 12 17:02:36 2021	1636707756	3	867	869	866
Fri Nov 12 17:02:56 2021	1636707776	0	871	871	871
Fri Nov 12 17:02:37 2021	1636707757	0	872	872	871
Fri Nov 12 17:02:45 2021	1636707765	0	873	873	872
Fri Nov 12 17:02:39 2021	1636707759	0	875	875	874
Fri Nov 12 17:02:36 2021	1636707756	0	876	876	874
Fri Nov 12 17:02:43 2021	1636707763	0	876	876	876
Fri Nov 12 17:02:44 2021	1636707764	0	876	876	876
Fri Nov 12 17:02:36 2021	1636707756	3	873	876	873
Fri Nov 12 17:02:44 2021	1636707764	0	878	878	877
Fri Nov 12 17:02:36 2021	1636707756	0	878	878	877
Fri Nov 12 17:02:37 2021	1636707757	0	879	879	879
Fri Nov 12 17:02:36 2021	1636707756	4	879	882	878
Fri Nov 12 17:02:36 2021	1636707756	0	883	883	878
Fri Nov 12 17:02:47 2021	1636707767	0	886	886	885
Fri Nov 12 17:02:51 2021	1636707771	0	887	887	886
Fri Nov 12 17:02:39 2021	1636707759	0	887	887	126
Fri Nov 12 17:02:39 2021	1636707759	0	888	888	887
Fri Nov 12 17:02:51 2021	1636707771	0	888	888	888
Fri Nov 12 17:02:38 2021	1636707758	0	889	889	887
Fri Nov 12 17:02:45 2021	1636707765	0	889	889	888
Fri Nov 12 17:02:37 2021	1636707757	0	889	889	889
Fri Nov 12 17:03:02 2021	1636707782	0	890	890	889
Fri Nov 12 17:03:00 2021	1636707780	0	890	890	890
Fri Nov 12 17:03:02 2021	1636707782	0	892	892	892
Fri Nov 12 17:03:03 2021	1636707783	0	893	893	892
Fri Nov 12 17:02:58 2021	1636707778	0	894	894	865
Fri Nov 12 17:02:44 2021	1636707764	0	895	895	892
Fri Nov 12 17:02:39 2021	1636707759	0	895	895	895
Fri Nov 12 17:02:36 2021	1636707756	0	896	896	894
Fri Nov 12 17:02:46 2021	1636707766	0	896	896	896
Fri Nov 12 17:02:51 2021	1636707771	0	898	898	898
Fri Nov 12 17:02:38 2021	1636707758	0	899	899	898
Fri Nov 12 17:02:39 2021	1636707759	0	899	899	898
Fri Nov 12 17:02:36 2021	1636707756	0	902	902	902
Fri Nov 12 17:02:55 2021	1636707775	0	907	907	904
Fri Nov 12 17:03:02 2021	1636707782	0	908	908	528
Fri Nov 12 17:02:39 2021	1636707759	0	908	908	907
Fri Nov 12 17:02:39 2021	1636707759	0	908	908	892
Fri Nov 12 17:02:38 2021	1636707758	0	910	910	909
Fri Nov 12 17:02:40 2021	1636707760	0	911	911	911
Fri Nov 12 17:02:44 2021	1636707764	0	913	913	908
Fri Nov 12 17:02:43 2021	1636707763	0	914	914	913
Fri Nov 12 17:02:42 2021	1636707762	0	914	914	913
Fri Nov 12 17:02:57 2021	1636707777	0	915	916	913
Fri Nov 12 17:02:38 2021	1636707758	0	918	918	918
Fri Nov 12 17:02:36 2021	1636707756	0	919	919	919
Fri Nov 12 17:02:36 2021	1636707756	3	917	919	916
Fri Nov 12 17:02:57 2021	1636707777	0	919	919	919
Fri Nov 12 17:02:42 2021	1636707762	0	920	921	919
Fri Nov 12 17:02:39 2021	1636707759	0	921	921	920
Fri Nov 12 17:02:44 2021	1636707764	0	921	921	921
Fri Nov 12 17:02:50 2021	1636707770	0	927	928	927
Fri Nov 12 17:02:58 2021	1636707778	0	928	928	921
Fri Nov 12 17:03:02 2021	1636707782	0	928	928	928
Fri Nov 12 17:02:37 2021	1636707757	0	928	928	928
Fri Nov 12 17:02:57 2021	1636707777	0	929	929	929
Fri Nov 12 17:02:43 2021	1636707763	0	930	930	929
Fri Nov 12 17:02:50 2021	1636707770	1	929	930	928
Fri Nov 12 17:02:37 2021	1636707757	0	930	930	929
Fri Nov 12 17:02:47 2021	1636707767	0	933	933	932
Fri Nov 12 17:02:58 2021	1636707778	0	933	933	932
Fri Nov 12 17:03:02 2021	1636707782	0	935	935	739
Fri Nov 12 17:02:36 2021	1636707756	0	937	937	937
Fri Nov 12 17:02:45 2021	1636707765	0	942	942	942
Fri Nov 12 17:02:38 2021	1636707758	0	942	942	939
Fri Nov 12 17:02:40 2021	1636707760	0	945	945	930
Fri Nov 12 17:02:45 2021	1636707765	0	948	948	948
Fri Nov 12 17:02:53 2021	1636707773	0	949	949	948
Fri Nov 12 17:02:38 2021	1636707758	0	949	950	927
Fri Nov 12 17:03:02 2021	1636707782	0	951	951	950
Fri Nov 12 17:02:36 2021	1636707756	0	951	951	950
Fri Nov 12 17:02:43 2021	1636707763	0	951	951	951
Fri Nov 12 17:03:02 2021	1636707782	0	951	951	951
Fri Nov 12 17:03:00 2021	1636707780	0	952	952	951
Fri Nov 12 17:02:52 2021	1636707772	0	954	954	954
Fri Nov 12 17:03:00 2021	1636707780	0	954	954	954
Fri Nov 12 17:02:52 2021	1636707772	0	958	958	957
Fri Nov 12 17:02:42 2021	1636707762	0	958	958	958
Fri Nov 12 17:02:43 2021	1636707763	0	963	963	962
Fri Nov 12 17:02:57 2021	1636707777	0	965	965	930
Fri Nov 12 17:02:44 2021	1636707764	0	965	965	902
Fri Nov 12 17:02:42 2021	1636707762	0	966	966	570
Fri Nov 12 17:02:37 2021	1636707757	0	967	967	966
Fri Nov 12 17:02:42 2021	1636707762	0	967	967	966
Fri Nov 12 17:02:45 2021	1636707765	0	967	967	967
Fri Nov 12 17:02:43 2021	1636707763	0	969	969	968
Fri Nov 12 17:02:36 2021	1636707756	3	967	970	966
Fri Nov 12 17:02:36 2021	1636707756	0	970	971	970
Fri Nov 12 17:02:40 2021	1636707760	0	971	971	970
Fri Nov 12 17:02:58 2021	1636707778	0	971	971	971
Fri Nov 12 17:02:57 2021	1636707777	0	973	973	973
Fri Nov 12 17:02:58 2021	1636707778	0	974	974	973
Fri Nov 12 17:02:43 2021	1636707763	0	974	974	971
Fri Nov 12 17:02:43 2021	1636707763	0	976	976	975
Fri Nov 12 17:02:44 2021	1636707764	0	978	978	975
Fri Nov 12 17:02:51 2021	1636707771	0	981	981	958
Fri Nov 12 17:02:44 2021	1636707764	0	981	981	980
Fri Nov 12 17:02:59 2021	1636707779	0	981	982	981
Fri Nov 12 17:02:44 2021	1636707764	0	982	982	981
Fri Nov 12 17:03:02 2021	1636707782	0	982	982	982
Fri Nov 12 17:02:58 2021	1636707778	0	983	984	983
Fri Nov 12 17:02:38 2021	1636707758	0	987	987	986
Fri Nov 12 17:02:58 2021	1636707778	0	987	987	987
Fri Nov 12 17:02:59 2021	1636707779	0	988	988	988
Fri Nov 12 17:02:57 2021	1636707777	0	989	989	974
Fri Nov 12 17:02:44 2021	1636707764	0	989	989	989
Fri Nov 12 17:03:02 2021	1636707782	0	990	990	990
Fri Nov 12 17:03:00 2021	1636707780	0	990	991	990
Fri Nov 12 17:02:45 2021	1636707765	0	992	992	987
Fri Nov 12 17:02:47 2021	1636707767	0	992	992	992
Fri Nov 12 17:02:44 2021	1636707764	0	994	994	992
Fri Nov 12 17:03:02 2021	1636707782	0	994	994	994
Fri Nov 12 17:03:00 2021	1636707780	0	994	995	984
Fri Nov 12 17:02:51 2021	1636707771	0	995	995	989
Fri Nov 12 17:02:41 2021	1636707761	0	996	996	996
Fri Nov 12 17:02:40 2021	1636707760	0	997	997	997
Fri Nov 12 17:02:39 2021	1636707759	0	998	998	997
Fri Nov 12 17:02:47 2021	1636707767	0	999	999	998
Fri Nov 12 17:02:38 2021	1636707758	0	1003	1003	1002
Fri Nov 12 17:02:50 2021	1636707770	0	1003	1003	1003
Fri Nov 12 17:02:42 2021	1636707762	0	1003	1003	1000
Fri Nov 12 17:02:41 2021	1636707761	0	1003	1003	994
Fri Nov 12 17:02:38 2021	1636707758	0	1004	1004	972
Fri Nov 12 17:02:58 2021	1636707778	0	1004	1004	984
Fri Nov 12 17:02:38 2021	1636707758	0	1005	1005	1005
Fri Nov 12 17:02:38 2021	1636707758	0	1005	1005	1003
Fri Nov 12 17:02:43 2021	1636707763	0	1006	1006	1005
Fri Nov 12 17:02:37 2021	1636707757	0	1006	1007	1006
Fri Nov 12 17:03:00 2021	1636707780	0	1008	1008	1008
Fri Nov 12 17:02:56 2021	1636707776	0	1009	1009	1008
Fri Nov 12 17:03:02 2021	1636707782	0	1010	1010	1010
Fri Nov 12 17:02:53 2021	1636707773	0	1011	1011	1010
Fri Nov 12 17:02:37 2021	1636707757	0	1012	1012	988
Fri Nov 12 17:02:38 2021	1636707758	0	1012	1012	985
Fri Nov 12 17:02:40 2021	1636707760	0	1012	1012	977
Fri Nov 12 17:02:44 2021	1636707764	0	1015	1015	1015
Fri Nov 12 17:02:45 2021	1636707765	0	1019	1019	955
Fri Nov 12 17:02:38 2021	1636707758	0	1019	1019	1018
Fri Nov 12 17:02:38 2021	1636707758	0	1019	1019	958
Fri Nov 12 17:02:52 2021	1636707772	0	1019	1019	1018
Fri Nov 12 17:02:56 2021	1636707776	0	1020	1020	1019
Fri Nov 12 17:03:00 2021	1636707780	0	1021	1021	1020
Fri Nov 12 17:02:37 2021	1636707757	0	1022	1022	1021
Fri Nov 12 17:02:47 2021	1636707767	0	1022	1022	1020
Fri Nov 12 17:03:00 2021	1636707780	0	1024	1024	1023
Fri Nov 12 17:02:44 2021	1636707764	0	1025	1025	1024
Fri Nov 12 17:02:42 2021	1636707762	0	1025	1025	618
Fri Nov 12 17:02:36 2021	1636707756	0	1026	1026	1024
Fri Nov 12 17:03:01 2021	1636707781	0	1026	1026	1025
Fri Nov 12 17:03:02 2021	1636707782	0	1027	1027	1009
Fri Nov 12 17:03:02 2021	1636707782	0	1027	1027	1026
Fri Nov 12 17:02:47 2021	1636707767	0	1028	1028	1027
Fri Nov 12 17:02:36 2021	1636707756	0	1028	1028	1028
Fri Nov 12 17:02:49 2021	1636707769	0	1028	1028	1028
Fri Nov 12 17:02:38 2021	1636707758	0	1028	1028	968
Fri Nov 12 17:02:44 2021	1636707764	0	1029	1029	1028
Fri Nov 12 17:02:40 2021	1636707760	0	1029	1029	1029
Fri Nov 12 17:02:40 2021	1636707760	0	1029	1029	1029
Fri Nov 12 17:02:36 2021	1636707756	3	1026	1029	1026
Fri Nov 12 17:02:53 2021	1636707773	0	1032	1032	1031
Fri Nov 12 17:02:48 2021	1636707768	0	1033	1033	1032
Fri Nov 12 17:02:43 2021	1636707763	0	1035	1035	1034
Fri Nov 12 17:02:40 2021	1636707760	0	1038	1038	1038
Fri Nov 12 17:03:02 2021	1636707782	0	1038	1038	661
Fri Nov 12 17:02:38 2021	1636707758	0	1039	1039	1038
Fri Nov 12 17:02:36 2021	1636707756	3	1036	1040	1036
Fri Nov 12 17:03:01 2021	1636707781	0	1040	1040	1039
Fri Nov 12 17:02:48 2021	1636707768	0	1042	1042	1042
Fri Nov 12 17:02:44 2021	1636707764	0	1043	1043	1042
Fri Nov 12 17:02:38 2021	1636707758	0	1044	1044	1043
Fri Nov 12 17:02:38 2021	1636707758	0	1045	1045	1044
Fri Nov 12 17:02:39 2021	1636707759	0	1047	1047	969
Fri Nov 12 17:02:38 2021	1636707758	0	1048	1048	1048
Fri Nov 12 17:02:44 2021	1636707764	0	1049	1049	1048
Fri Nov 12 17:02:43 2021	1636707763	0	1050	1050	1049
Fri Nov 12 17:02:43 2021	1636707763	0	1050	1050	1049
Fri Nov 12 17:02:37 2021	1636707757	0	1050	1050	1049
Fri Nov 12 17:02:37 2021	1636707757	0	1050	1050	1049
Fri Nov 12 17:02:47 2021	1636707767	0	1055	1055	1055
Fri Nov 12 17:02:37 2021	1636707757	0	1055	1055	1055
Fri Nov 12 17:03:02 2021	1636707782	0	1055	1055	1055
Fri Nov 12 17:03:01 2021	1636707781	0	1056	1056	1056
Fri Nov 12 17:02:47 2021	1636707767	0	1059	1059	1058
Fri Nov 12 17:02:37 2021	1636707757	0	1059	1059	1058
Fri Nov 12 17:02:41 2021	1636707761	0	1060	1060	1059
Fri Nov 12 17:02:44 2021	1636707764	0	1060	1060	1060
Fri Nov 12 17:02:49 2021	1636707769	0	1061	1061	1060
Fri Nov 12 17:03:02 2021	1636707782	0	1061	1062	1050
Fri Nov 12 17:02:43 2021	1636707763	0	1062	1062	1061
Fri Nov 12 17:02:37 2021	1636707757	0	1062	1062	1061
Fri Nov 12 17:02:43 2021	1636707763	0	1063	1064	1063
Fri Nov 12 17:03:02 2021	1636707782	0	1064	1064	1063
Fri Nov 12 17:02:47 2021	1636707767	0	1065	1065	1048
Fri Nov 12 17:02:49 2021	1636707769	0	1068	1068	1067
Fri Nov 12 17:02:47 2021	1636707767	0	1068	1068	1067
Fri Nov 12 17:02:47 2021	1636707767	0	1068	1068	1066
Fri Nov 12 17:02:49 2021	1636707769	0	1069	1070	1068
Fri Nov 12 17:02:48 2021	1636707768	0	1069	1070	1069
Fri Nov 12 17:02:44 2021	1636707764	0	1070	1070	1070
Fri Nov 12 17:02:39 2021	1636707759	1	1070	1071	1070
Fri Nov 12 17:02:37 2021	1636707757	0	1071	1071	1070
Fri Nov 12 17:02:55 2021	1636707775	0	1071	1071	1071
Fri Nov 12 17:02:43 2021	1636707763	0	1071	1071	1071
Fri Nov 12 17:02:44 2021	1636707764	0	1072	1072	1071
Fri Nov 12 17:02:37 2021	1636707757	0	1072	1072	1071
Fri Nov 12 17:03:02 2021	1636707782	0	1072	1072	1071
Fri Nov 12 17:02:40 2021	1636707760	0	1074	1074	1073
Fri Nov 12 17:03:02 2021	1636707782	0	1074	1074	1072
Fri Nov 12 17:02:40 2021	1636707760	0	1075	1075	1075
Fri Nov 12 17:02:51 2021	1636707771	0	1079	1079	914
Fri Nov 12 17:02:59 2021	1636707779	0	1081	1081	1036
Fri Nov 12 17:02:41 2021	1636707761	0	1081	1081	1079
Fri Nov 12 17:02:39 2021	1636707759	0	1082	1082	1081
Fri Nov 12 17:02:52 2021	1636707772	0	1084	1084	1055
Fri Nov 12 17:02:39 2021	1636707759	0	1085	1085	1084
Fri Nov 12 17:02:56 2021	1636707776	0	1085	1085	1084
Fri Nov 12 17:02:56 2021	1636707776	0	1085	1085	1085
