starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 12 17:01:38 2021	1636707698	0	1675	1675	1652
Fri Nov 12 17:01:46 2021	1636707706	0	1675	1675	1674
Fri Nov 12 17:01:35 2021	1636707695	0	1675	1675	1675
Fri Nov 12 17:01:47 2021	1636707707	0	1676	1676	1621
Fri Nov 12 17:01:46 2021	1636707706	0	1677	1678	1677
Fri Nov 12 17:01:36 2021	1636707696	0	1680	1680	1678
Fri Nov 12 17:01:33 2021	1636707693	0	1681	1681	1165
Fri Nov 12 17:01:32 2021	1636707692	5	1676	1681	1675
Fri Nov 12 17:01:46 2021	1636707706	0	1684	1684	1684
Fri Nov 12 17:01:35 2021	1636707695	0	1684	1684	1684
Fri Nov 12 17:01:35 2021	1636707695	0	1691	1691	1690
Fri Nov 12 17:01:49 2021	1636707709	0	1692	1692	1691
Fri Nov 12 17:01:36 2021	1636707696	0	1693	1693	1692
Fri Nov 12 17:01:32 2021	1636707692	5	1688	1693	1687
Fri Nov 12 17:01:32 2021	1636707692	5	1691	1696	1690
Fri Nov 12 17:01:45 2021	1636707705	0	1697	1697	1697
Fri Nov 12 17:01:42 2021	1636707702	0	1699	1699	1698
Fri Nov 12 17:01:35 2021	1636707695	0	1701	1701	1700
Fri Nov 12 17:01:40 2021	1636707700	0	1702	1702	1702
Fri Nov 12 17:01:34 2021	1636707694	0	1704	1704	1700
Fri Nov 12 17:01:50 2021	1636707710	0	1709	1709	1708
Fri Nov 12 17:01:33 2021	1636707693	0	1711	1711	1711
Fri Nov 12 17:01:44 2021	1636707704	0	1713	1713	1709
Fri Nov 12 17:01:32 2021	1636707692	6	1707	1713	1705
Fri Nov 12 17:01:32 2021	1636707692	5	1714	1718	1713
Fri Nov 12 17:01:35 2021	1636707695	0	1719	1719	1719
Fri Nov 12 17:01:46 2021	1636707706	0	1720	1720	1719
Fri Nov 12 17:01:32 2021	1636707692	5	1718	1723	1717
Fri Nov 12 17:01:46 2021	1636707706	0	1723	1723	1722
Fri Nov 12 17:01:32 2021	1636707692	5	1719	1724	1718
Fri Nov 12 17:01:49 2021	1636707709	0	1725	1725	1724
Fri Nov 12 17:01:32 2021	1636707692	5	1721	1726	1720
Fri Nov 12 17:01:32 2021	1636707692	5	1721	1727	1720
Fri Nov 12 17:01:35 2021	1636707695	0	1729	1729	1728
Fri Nov 12 17:01:33 2021	1636707693	0	1733	1733	1733
Fri Nov 12 17:01:44 2021	1636707704	0	1737	1737	1737
Fri Nov 12 17:01:36 2021	1636707696	0	1738	1738	1738
Fri Nov 12 17:01:38 2021	1636707698	0	1740	1740	1394
Fri Nov 12 17:01:40 2021	1636707700	0	1743	1743	1742
Fri Nov 12 17:01:33 2021	1636707693	1	1747	1748	1746
Fri Nov 12 17:01:43 2021	1636707703	0	1749	1749	1748
Fri Nov 12 17:01:33 2021	1636707693	0	1751	1751	1217
Fri Nov 12 17:01:43 2021	1636707703	0	1758	1759	1757
Fri Nov 12 17:01:38 2021	1636707698	0	1768	1768	1768
Fri Nov 12 17:01:50 2021	1636707710	0	1772	1772	1771
Fri Nov 12 17:01:40 2021	1636707700	0	1772	1772	1772
Fri Nov 12 17:01:46 2021	1636707706	0	1774	1774	1773
Fri Nov 12 17:01:43 2021	1636707703	0	1775	1775	1606
Fri Nov 12 17:01:32 2021	1636707692	6	1770	1776	1769
Fri Nov 12 17:01:33 2021	1636707693	0	1777	1777	1280
Fri Nov 12 17:01:39 2021	1636707699	0	1783	1783	1572
Fri Nov 12 17:01:50 2021	1636707710	0	1788	1788	1787
Fri Nov 12 17:01:45 2021	1636707705	0	1788	1788	1755
Fri Nov 12 17:01:50 2021	1636707710	0	1790	1790	1790
Fri Nov 12 17:01:48 2021	1636707708	0	1792	1792	1792
Fri Nov 12 17:01:33 2021	1636707693	0	1796	1796	1795
Fri Nov 12 17:01:40 2021	1636707700	0	1796	1796	1796
Fri Nov 12 17:01:38 2021	1636707698	0	1796	1796	1796
Fri Nov 12 17:01:42 2021	1636707702	0	1801	1801	1800
Fri Nov 12 17:01:35 2021	1636707695	0	1801	1801	1710
Fri Nov 12 17:01:38 2021	1636707698	0	1802	1802	1802
Fri Nov 12 17:01:46 2021	1636707706	0	1803	1803	1802
Fri Nov 12 17:01:42 2021	1636707702	0	1804	1804	1803
Fri Nov 12 17:01:42 2021	1636707702	0	1808	1808	1765
Fri Nov 12 17:01:48 2021	1636707708	0	1811	1811	1810
Fri Nov 12 17:01:35 2021	1636707695	1	1813	1814	1813
Fri Nov 12 17:01:38 2021	1636707698	0	1815	1815	1814
Fri Nov 12 17:01:46 2021	1636707706	0	1816	1816	1815
Fri Nov 12 17:01:33 2021	1636707693	0	1817	1817	1306
Fri Nov 12 17:01:40 2021	1636707700	0	1817	1817	1588
Fri Nov 12 17:01:38 2021	1636707698	0	1819	1819	1818
Fri Nov 12 17:01:40 2021	1636707700	0	1823	1823	1783
Fri Nov 12 17:01:33 2021	1636707693	0	1828	1829	1827
Fri Nov 12 17:01:33 2021	1636707693	0	1829	1829	1828
Fri Nov 12 17:01:45 2021	1636707705	0	1831	1831	1830
Fri Nov 12 17:01:46 2021	1636707706	0	1831	1831	1829
Fri Nov 12 17:01:36 2021	1636707696	0	1836	1836	1835
Fri Nov 12 17:01:33 2021	1636707693	0	1843	1843	1303
Fri Nov 12 17:01:38 2021	1636707698	0	1845	1845	1841
Fri Nov 12 17:01:45 2021	1636707705	0	1847	1847	1847
Fri Nov 12 17:01:38 2021	1636707698	0	1850	1850	1849
Fri Nov 12 17:01:46 2021	1636707706	0	1850	1850	1850
Fri Nov 12 17:01:43 2021	1636707703	0	1853	1853	1853
Fri Nov 12 17:01:33 2021	1636707693	0	1855	1855	1254
Fri Nov 12 17:01:48 2021	1636707708	0	1860	1860	1858
Fri Nov 12 17:01:33 2021	1636707693	0	1861	1861	1855
Fri Nov 12 17:01:35 2021	1636707695	0	1861	1861	1861
Fri Nov 12 17:01:46 2021	1636707706	0	1864	1864	1864
Fri Nov 12 17:01:43 2021	1636707703	0	1867	1867	1851
Fri Nov 12 17:01:38 2021	1636707698	0	1870	1870	1870
Fri Nov 12 17:01:44 2021	1636707704	0	1871	1871	1870
Fri Nov 12 17:01:44 2021	1636707704	0	1878	1878	1878
Fri Nov 12 17:01:49 2021	1636707709	0	1881	1881	1880
Fri Nov 12 17:01:46 2021	1636707706	0	1886	1886	1886
Fri Nov 12 17:01:38 2021	1636707698	0	1886	1886	1563
Fri Nov 12 17:01:40 2021	1636707700	0	1888	1888	1887
Fri Nov 12 17:01:32 2021	1636707692	6	1883	1889	1840
Fri Nov 12 17:01:48 2021	1636707708	0	1889	1889	1889
Fri Nov 12 17:01:33 2021	1636707693	0	1889	1889	1888
Fri Nov 12 17:01:43 2021	1636707703	0	1890	1890	1884
Fri Nov 12 17:01:38 2021	1636707698	0	1893	1893	1505
Fri Nov 12 17:01:36 2021	1636707696	0	1902	1902	1899
Fri Nov 12 17:01:32 2021	1636707692	0	1902	1902	1902
Fri Nov 12 17:01:47 2021	1636707707	0	1903	1903	1902
Fri Nov 12 17:01:46 2021	1636707706	0	1905	1905	1905
Fri Nov 12 17:01:49 2021	1636707709	0	1908	1908	1907
Fri Nov 12 17:01:33 2021	1636707693	0	1918	1918	1918
Fri Nov 12 17:01:38 2021	1636707698	0	1924	1924	1923
Fri Nov 12 17:01:49 2021	1636707709	0	1932	1932	1931
Fri Nov 12 17:01:35 2021	1636707695	0	1935	1935	1934
Fri Nov 12 17:01:32 2021	1636707692	6	1932	1938	1931
Fri Nov 12 17:01:49 2021	1636707709	0	1939	1939	1938
Fri Nov 12 17:01:43 2021	1636707703	0	1941	1941	1940
Fri Nov 12 17:01:48 2021	1636707708	0	1942	1942	1941
Fri Nov 12 17:01:36 2021	1636707696	0	1945	1945	1945
Fri Nov 12 17:01:43 2021	1636707703	0	1965	1965	1964
Fri Nov 12 17:01:44 2021	1636707704	0	1968	1968	1967
Fri Nov 12 17:01:33 2021	1636707693	0	1970	1970	1969
Fri Nov 12 17:01:37 2021	1636707697	0	1972	1972	1968
Fri Nov 12 17:01:49 2021	1636707709	0	1975	1975	1974
Fri Nov 12 17:01:33 2021	1636707693	0	1977	1977	1976
Fri Nov 12 17:01:46 2021	1636707706	0	1980	1980	1979
Fri Nov 12 17:01:33 2021	1636707693	0	1980	1980	1364
Fri Nov 12 17:01:37 2021	1636707697	0	1982	1982	1981
Fri Nov 12 17:01:43 2021	1636707703	0	1982	1982	1967
Fri Nov 12 17:01:46 2021	1636707706	0	1984	1984	1983
Fri Nov 12 17:01:38 2021	1636707698	0	1985	1985	1628
Fri Nov 12 17:01:50 2021	1636707710	0	1994	1994	1994
Fri Nov 12 17:01:33 2021	1636707693	0	2005	2005	1531
Fri Nov 12 17:01:48 2021	1636707708	0	2023	2023	2023
Fri Nov 12 17:01:38 2021	1636707698	0	2029	2029	2028
Fri Nov 12 17:01:32 2021	1636707692	5	2029	2034	2028
Fri Nov 12 17:01:42 2021	1636707702	0	2034	2034	2033
Fri Nov 12 17:01:35 2021	1636707695	0	2035	2035	2034
Fri Nov 12 17:01:50 2021	1636707710	0	2035	2035	2034
Fri Nov 12 17:01:33 2021	1636707693	0	2035	2035	2035
Fri Nov 12 17:01:47 2021	1636707707	0	2038	2038	2037
Fri Nov 12 17:01:50 2021	1636707710	0	2038	2038	2037
Fri Nov 12 17:01:33 2021	1636707693	0	2050	2050	2049
Fri Nov 12 17:01:44 2021	1636707704	0	2053	2053	2024
Fri Nov 12 17:01:35 2021	1636707695	0	2055	2055	2008
Fri Nov 12 17:01:33 2021	1636707693	0	2065	2065	2036
Fri Nov 12 17:01:43 2021	1636707703	0	2068	2068	1839
Fri Nov 12 17:01:32 2021	1636707692	0	2082	2082	2081
Fri Nov 12 17:01:35 2021	1636707695	0	2082	2082	2082
Fri Nov 12 17:01:43 2021	1636707703	0	2083	2083	2083
Fri Nov 12 17:01:38 2021	1636707698	0	2098	2098	2097
Fri Nov 12 17:01:42 2021	1636707702	0	2105	2105	2105
Fri Nov 12 17:01:37 2021	1636707697	1	2117	2118	2027
Fri Nov 12 17:01:37 2021	1636707697	0	2119	2119	2118
Fri Nov 12 17:01:40 2021	1636707700	0	2124	2124	2119
Fri Nov 12 17:01:45 2021	1636707705	0	2128	2128	2127
Fri Nov 12 17:01:33 2021	1636707693	0	2133	2133	2111
Fri Nov 12 17:01:35 2021	1636707695	0	2138	2138	2137
Fri Nov 12 17:01:33 2021	1636707693	0	2142	2142	1555
Fri Nov 12 17:01:33 2021	1636707693	0	2147	2147	2147
Fri Nov 12 17:01:37 2021	1636707697	1	2147	2148	2147
Fri Nov 12 17:01:33 2021	1636707693	0	2154	2154	1551
Fri Nov 12 17:01:37 2021	1636707697	0	2163	2164	2152
Fri Nov 12 17:01:49 2021	1636707709	0	2165	2166	2165
Fri Nov 12 17:01:47 2021	1636707707	0	2166	2166	2165
Fri Nov 12 17:01:32 2021	1636707692	5	2162	2168	2162
Fri Nov 12 17:01:33 2021	1636707693	0	2168	2169	2164
Fri Nov 12 17:01:35 2021	1636707695	0	2174	2174	2173
Fri Nov 12 17:01:38 2021	1636707698	0	2180	2180	1784
Fri Nov 12 17:01:32 2021	1636707692	6	2179	2185	2178
Fri Nov 12 17:01:43 2021	1636707703	0	2186	2186	1808
Fri Nov 12 17:01:37 2021	1636707697	0	2190	2190	2189
Fri Nov 12 17:01:33 2021	1636707693	0	2193	2193	2193
Fri Nov 12 17:01:38 2021	1636707698	0	2195	2195	1936
Fri Nov 12 17:01:38 2021	1636707698	0	2197	2197	2196
Fri Nov 12 17:01:38 2021	1636707698	0	2198	2198	1810
Fri Nov 12 17:01:50 2021	1636707710	0	2210	2210	2207
Fri Nov 12 17:01:42 2021	1636707702	0	2210	2211	2210
Fri Nov 12 17:01:32 2021	1636707692	6	2210	2216	2209
Fri Nov 12 17:01:43 2021	1636707703	0	2223	2223	2223
Fri Nov 12 17:01:42 2021	1636707702	0	2230	2230	2228
Fri Nov 12 17:01:43 2021	1636707703	0	2230	2230	2230
Fri Nov 12 17:01:37 2021	1636707697	0	2233	2233	2229
Fri Nov 12 17:01:37 2021	1636707697	1	2236	2237	2232
Fri Nov 12 17:01:45 2021	1636707705	0	2243	2243	2243
Fri Nov 12 17:01:38 2021	1636707698	0	2246	2246	1869
Fri Nov 12 17:01:42 2021	1636707702	0	2250	2250	2249
Fri Nov 12 17:01:38 2021	1636707698	0	2268	2268	2267
Fri Nov 12 17:01:49 2021	1636707709	0	2270	2270	2046
Fri Nov 12 17:01:39 2021	1636707699	0	2281	2281	2280
Fri Nov 12 17:01:49 2021	1636707709	0	2292	2292	2291
Fri Nov 12 17:01:40 2021	1636707700	0	2296	2296	2296
Fri Nov 12 17:01:50 2021	1636707710	0	2298	2298	2297
Fri Nov 12 17:01:32 2021	1636707692	5	2307	2312	2306
Fri Nov 12 17:01:45 2021	1636707705	0	2314	2315	2314
Fri Nov 12 17:01:38 2021	1636707698	0	2325	2325	1965
Fri Nov 12 17:01:49 2021	1636707709	0	2334	2334	2334
Fri Nov 12 17:01:38 2021	1636707698	0	2339	2339	2328
Fri Nov 12 17:01:42 2021	1636707702	0	2367	2367	2363
Fri Nov 12 17:01:46 2021	1636707706	0	2394	2394	2393
Fri Nov 12 17:01:44 2021	1636707704	0	2399	2399	2398
Fri Nov 12 17:01:47 2021	1636707707	0	2414	2414	2413
Fri Nov 12 17:01:38 2021	1636707698	0	2424	2424	2424
Fri Nov 12 17:01:43 2021	1636707703	0	2430	2430	2429
Fri Nov 12 17:01:47 2021	1636707707	0	2446	2446	2409
Fri Nov 12 17:01:42 2021	1636707702	0	2459	2459	2315
Fri Nov 12 17:01:38 2021	1636707698	0	2460	2461	2448
Fri Nov 12 17:01:42 2021	1636707702	0	2463	2464	2462
Fri Nov 12 17:01:32 2021	1636707692	6	2457	2464	2456
Fri Nov 12 17:01:39 2021	1636707699	0	2480	2480	2477
Fri Nov 12 17:01:38 2021	1636707698	0	2483	2483	2483
Fri Nov 12 17:01:43 2021	1636707703	0	2485	2485	2484
Fri Nov 12 17:01:38 2021	1636707698	0	2486	2486	2079
Fri Nov 12 17:01:37 2021	1636707697	0	2524	2524	2523
Fri Nov 12 17:01:37 2021	1636707697	1	2526	2527	2525
Fri Nov 12 17:01:37 2021	1636707697	1	2530	2530	2529
Fri Nov 12 17:01:39 2021	1636707699	0	2538	2538	2538
Fri Nov 12 17:01:44 2021	1636707704	0	2542	2542	2542
Fri Nov 12 17:01:38 2021	1636707698	0	2549	2549	2098
Fri Nov 12 17:01:38 2021	1636707698	0	2556	2556	2285
Fri Nov 12 17:01:42 2021	1636707702	0	2607	2607	2607
Fri Nov 12 17:01:32 2021	1636707692	5	2617	2622	2611
Fri Nov 12 17:01:32 2021	1636707692	6	2629	2635	2629
Fri Nov 12 17:01:48 2021	1636707708	0	2642	2642	2641
Fri Nov 12 17:01:49 2021	1636707709	0	2650	2650	2649
Fri Nov 12 17:01:43 2021	1636707703	0	2657	2657	2656
Fri Nov 12 17:01:43 2021	1636707703	0	2665	2665	2664
Fri Nov 12 17:01:43 2021	1636707703	0	2685	2685	2684
Fri Nov 12 17:01:32 2021	1636707692	6	2685	2691	2685
Fri Nov 12 17:01:38 2021	1636707698	0	2710	2710	2710
Fri Nov 12 17:01:38 2021	1636707698	0	2725	2725	2725
Fri Nov 12 17:01:45 2021	1636707705	0	2738	2738	2735
Fri Nov 12 17:01:42 2021	1636707702	0	2750	2751	2750
Fri Nov 12 17:01:38 2021	1636707698	0	2751	2751	2750
Fri Nov 12 17:01:38 2021	1636707698	0	2772	2772	2764
Fri Nov 12 17:01:37 2021	1636707697	0	2778	2778	2393
Fri Nov 12 17:01:49 2021	1636707709	0	2805	2805	2805
Fri Nov 12 17:01:39 2021	1636707699	0	2834	2834	2784
Fri Nov 12 17:01:37 2021	1636707697	0	2835	2835	2832
Fri Nov 12 17:01:38 2021	1636707698	0	2846	2846	2839
Fri Nov 12 17:01:32 2021	1636707692	5	2886	2891	2577
Fri Nov 12 17:01:42 2021	1636707702	0	2894	2894	2893
Fri Nov 12 17:01:37 2021	1636707697	0	2947	2947	2926
Fri Nov 12 17:01:45 2021	1636707705	0	2950	2950	2949
Fri Nov 12 17:01:42 2021	1636707702	0	2967	2967	2574
Fri Nov 12 17:01:37 2021	1636707697	0	2985	2985	2984
Fri Nov 12 17:01:44 2021	1636707704	0	2986	2986	2984
Fri Nov 12 17:01:37 2021	1636707697	1	3042	3043	2793
Fri Nov 12 17:01:37 2021	1636707697	1	3042	3043	2820
Fri Nov 12 17:01:38 2021	1636707698	0	3056	3056	3049
Fri Nov 12 17:01:38 2021	1636707698	0	3069	3069	3069
Fri Nov 12 17:01:39 2021	1636707699	0	3104	3104	2981
Fri Nov 12 17:01:43 2021	1636707703	0	3139	3139	3138
Fri Nov 12 17:01:38 2021	1636707698	0	3192	3192	3191
Fri Nov 12 17:01:44 2021	1636707704	0	3218	3218	3155
Fri Nov 12 17:01:38 2021	1636707698	0	3263	3263	3262
Fri Nov 12 17:01:37 2021	1636707697	0	3282	3282	2964
Fri Nov 12 17:01:38 2021	1636707698	0	3298	3298	3296
Fri Nov 12 17:01:37 2021	1636707697	1	3417	3418	3416
Fri Nov 12 17:01:38 2021	1636707698	0	3539	3539	3538
Fri Nov 12 17:01:38 2021	1636707698	0	3863	3864	3863
Fri Nov 12 17:01:48 2021	1636707708	0	3873	3873	3872
Fri Nov 12 17:01:38 2021	1636707698	0	3921	3921	3333
Fri Nov 12 17:01:48 2021	1636707708	0	4226	4226	4226
Fri Nov 12 17:01:42 2021	1636707702	0	4303	4303	4303
